,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time,k_shape_clusters,k_means_softdtw_clusters
15753,15753,15753,3,565.06553,799,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15754,15754,15754,3,565.06553,1082,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15755,15755,15755,1,565.06553,1003,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
15756,15756,15756,3,565.06553,1095,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
15757,15757,15757,1,565.06553,980,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15758,15758,15758,2,565.06553,823,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15759,15759,15759,1,565.06553,945,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15760,15760,15760,0,565.06553,804,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,0
15761,15761,15761,2,565.06553,875,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
15762,15762,15762,2,565.06553,921,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
15763,15763,15763,1,565.06553,718,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15764,15764,15764,1,565.06553,935,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15765,15765,15765,1,565.06553,784,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15766,15766,15766,0,565.06553,919,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15767,15767,15767,1,565.06553,1112,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
15768,15768,15768,0,565.06553,704,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
15769,15769,15769,3,565.06553,906,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15770,15770,15770,2,565.06553,834,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
15771,15771,15771,2,565.06553,864,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
15772,15772,15772,0,565.06553,691,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15773,15773,15773,1,565.06553,962,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
15774,15774,15774,3,565.06553,828,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15775,15775,15775,1,565.06553,781,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
15776,15776,15776,0,565.06553,895,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
15777,15777,15777,1,565.06553,946,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15778,15778,15778,0,565.06553,711,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
15779,15779,15779,3,565.06553,1060,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
15780,15780,15780,3,565.06553,980,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
15781,15781,15781,3,565.06553,726,3,1,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
15782,15782,15782,0,565.06553,726,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,1
15783,15783,15783,0,565.06553,798,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
15784,15784,15784,1,565.06553,741,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15785,15785,15785,2,565.06553,990,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,1
15786,15786,15786,0,565.06553,795,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
15787,15787,15787,2,565.06553,1013,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,2
15788,15788,15788,1,565.06553,901,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
15789,15789,15789,1,565.06553,1104,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
15790,15790,15790,1,565.06553,1064,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15791,15791,15791,2,565.06553,731,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15792,15792,15792,0,565.06553,1128,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
15793,15793,15793,2,565.06553,994,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15794,15794,15794,2,565.06553,730,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
15795,15795,15795,0,565.06553,802,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,2
15796,15796,15796,1,565.06553,856,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15797,15797,15797,0,565.06553,988,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15798,15798,15798,3,565.06553,708,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
15799,15799,15799,2,565.06553,846,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
15800,15800,15800,0,565.06553,788,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
15801,15801,15801,0,565.06553,1116,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
15802,15802,15802,3,565.06553,836,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
15803,15803,15803,2,565.06553,1120,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
15804,15804,15804,1,565.06553,1039,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15805,15805,15805,3,565.06553,710,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
15806,15806,15806,3,565.06553,842,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
15807,15807,15807,0,565.06553,859,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
15808,15808,15808,3,565.06553,780,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15809,15809,15809,0,565.06553,1038,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
15810,15810,15810,2,565.06553,902,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,3
15811,15811,15811,0,565.06553,926,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
15812,15812,15812,3,565.06553,923,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
15813,15813,15813,3,565.06553,913,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
15814,15814,15814,1,565.06553,834,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15815,15815,15815,3,565.06553,883,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
15816,15816,15816,1,565.06553,830,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
15817,15817,15817,2,565.06553,754,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
15818,15818,15818,0,565.06553,834,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
15819,15819,15819,2,565.06553,1046,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
15820,15820,15820,2,565.06553,859,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15821,15821,15821,1,565.06553,745,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,3
15822,15822,15822,0,565.06553,767,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
15823,15823,15823,2,565.06553,844,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15824,15824,15824,0,565.06553,753,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15825,15825,15825,1,565.06553,708,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,2
15826,15826,15826,1,565.06553,781,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
15827,15827,15827,1,565.06553,892,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
15828,15828,15828,1,565.06553,723,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
15829,15829,15829,1,565.06553,917,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
15830,15830,15830,2,565.06553,753,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
15831,15831,15831,1,565.06553,826,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15832,15832,15832,3,565.06553,767,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,3
15833,15833,15833,1,565.06553,1045,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
15834,15834,15834,2,565.06553,1097,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
15835,15835,15835,2,565.06553,821,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
15836,15836,15836,3,565.06553,723,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15837,15837,15837,0,565.06553,1095,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
15838,15838,15838,0,565.06553,759,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,0
15839,15839,15839,1,565.06553,699,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
15840,15840,15840,3,565.06553,952,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
15841,15841,15841,2,565.06553,886,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15842,15842,15842,1,565.06553,1082,1,0,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
15843,15843,15843,0,565.06553,825,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,0
15844,15844,15844,2,565.06553,952,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15845,15845,15845,0,565.06553,1078,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
15846,15846,15846,3,565.06553,1110,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
15847,15847,15847,2,565.06553,713,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
15848,15848,15848,0,565.06553,909,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
15849,15849,15849,0,565.06553,791,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
15850,15850,15850,2,565.06553,683,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,3
15851,15851,15851,1,565.06553,719,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,0
15852,15852,15852,0,565.06553,991,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
15853,15853,15853,3,565.06553,1037,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15854,15854,15854,1,565.06553,682,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
15855,15855,15855,0,565.06553,794,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
15856,15856,15856,0,565.06553,796,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
15857,15857,15857,2,565.06553,830,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
15858,15858,15858,2,565.06553,1109,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15859,15859,15859,0,565.06553,734,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
15860,15860,15860,3,565.06553,994,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
15861,15861,15861,1,565.06553,728,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15862,15862,15862,3,565.06553,934,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
15863,15863,15863,2,565.06553,1051,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,0
15864,15864,15864,1,565.06553,688,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
15865,15865,15865,3,565.06553,863,3,0,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
15866,15866,15866,0,565.06553,696,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15867,15867,15867,1,565.06553,983,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
15868,15868,15868,1,565.06553,1084,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,0
15869,15869,15869,1,565.06553,1115,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15870,15870,15870,1,565.06553,1015,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15871,15871,15871,2,565.06553,765,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
15872,15872,15872,2,565.06553,833,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,3
15873,15873,15873,3,565.06553,721,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
15874,15874,15874,3,565.06553,778,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
15875,15875,15875,3,565.06553,722,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
15876,15876,15876,3,565.06553,1011,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15877,15877,15877,3,565.06553,915,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15878,15878,15878,1,565.06553,1096,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
15879,15879,15879,0,565.06553,719,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,2
15880,15880,15880,1,565.06553,752,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15881,15881,15881,1,565.06553,684,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15882,15882,15882,0,565.06553,856,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15883,15883,15883,1,565.06553,999,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
15884,15884,15884,1,565.06553,687,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,3
15885,15885,15885,0,565.06553,807,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
15886,15886,15886,3,565.06553,935,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15887,15887,15887,2,565.06553,747,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
15888,15888,15888,1,565.06553,779,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15889,15889,15889,1,565.06553,1009,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,2
15890,15890,15890,2,565.06553,775,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
15891,15891,15891,3,565.06553,711,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
15892,15892,15892,2,565.06553,1116,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
15893,15893,15893,1,565.06553,946,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
15894,15894,15894,2,565.06553,900,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
15895,15895,15895,0,565.06553,838,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,0
15896,15896,15896,1,565.06553,955,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
15897,15897,15897,0,565.06553,723,2,0,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15898,15898,15898,2,565.06553,830,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15899,15899,15899,3,565.06553,789,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15900,15900,15900,2,565.06553,910,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
15901,15901,15901,3,565.06553,886,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15902,15902,15902,2,565.06553,694,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15903,15903,15903,3,565.06553,973,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
15904,15904,15904,0,565.06553,786,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15905,15905,15905,0,565.06553,908,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
15906,15906,15906,2,565.06553,918,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
15907,15907,15907,2,565.06553,887,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
15908,15908,15908,2,565.06553,900,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
15909,15909,15909,1,565.06553,867,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
15910,15910,15910,2,565.06553,807,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15911,15911,15911,1,565.06553,979,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15912,15912,15912,0,565.06553,808,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
15913,15913,15913,2,565.06553,734,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
15914,15914,15914,1,565.06553,724,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,1
15915,15915,15915,3,565.06553,836,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15916,15916,15916,3,565.06553,798,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
15917,15917,15917,1,565.06553,735,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
15918,15918,15918,3,565.06553,1040,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
15919,15919,15919,0,565.06553,890,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15920,15920,15920,1,565.06553,828,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
15921,15921,15921,3,565.06553,1038,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15922,15922,15922,3,565.06553,1069,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
15923,15923,15923,0,565.06553,708,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
15924,15924,15924,0,565.06553,779,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
15925,15925,15925,3,565.06553,863,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15926,15926,15926,3,565.06553,791,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
15927,15927,15927,3,565.06553,712,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,2
15928,15928,15928,2,565.06553,751,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
15929,15929,15929,3,565.06553,881,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
15930,15930,15930,2,565.06553,996,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15931,15931,15931,0,565.06553,770,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
15932,15932,15932,2,565.06553,1103,3,0,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
15933,15933,15933,2,565.06553,740,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
15934,15934,15934,1,565.06553,705,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
15935,15935,15935,2,565.06553,833,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
15936,15936,15936,3,565.06553,854,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
15937,15937,15937,1,565.06553,947,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,2
15938,15938,15938,1,565.06553,982,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
15939,15939,15939,3,565.06553,791,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15940,15940,15940,3,565.06553,723,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
15941,15941,15941,2,565.06553,1023,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
15942,15942,15942,2,565.06553,801,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
15943,15943,15943,3,565.06553,951,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
15944,15944,15944,0,565.06553,778,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
15945,15945,15945,0,565.06553,733,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,2
15946,15946,15946,2,565.06553,1093,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15947,15947,15947,3,565.06553,697,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
15948,15948,15948,1,565.06553,898,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
15949,15949,15949,2,565.06553,909,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
15950,15950,15950,2,565.06553,784,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
15951,15951,15951,3,565.06553,973,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
15952,15952,15952,1,565.06553,919,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,2
15953,15953,15953,0,565.06553,930,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
15954,15954,15954,1,565.06553,731,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
15955,15955,15955,3,565.06553,947,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
15956,15956,15956,0,565.06553,887,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15957,15957,15957,2,565.06553,852,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
15958,15958,15958,0,565.06553,955,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15959,15959,15959,3,565.06553,775,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15960,15960,15960,1,565.06553,1136,2,2,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15961,15961,15961,1,565.06553,708,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,1
15962,15962,15962,1,565.06553,737,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
15963,15963,15963,0,565.06553,716,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
15964,15964,15964,2,565.06553,805,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15965,15965,15965,0,565.06553,1025,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
15966,15966,15966,0,565.06553,774,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,1
15967,15967,15967,3,565.06553,881,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
15968,15968,15968,0,565.06553,1079,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
15969,15969,15969,1,565.06553,902,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
15970,15970,15970,3,565.06553,913,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,0
15971,15971,15971,2,565.06553,987,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
15972,15972,15972,3,565.06553,1048,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,1
15973,15973,15973,1,565.06553,776,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
15974,15974,15974,3,565.06553,1108,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
15975,15975,15975,3,565.06553,1064,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
15976,15976,15976,1,565.06553,1029,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
15977,15977,15977,3,565.06553,1081,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
15978,15978,15978,2,565.06553,804,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,3
15979,15979,15979,2,565.06553,938,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
15980,15980,15980,3,565.06553,929,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
15981,15981,15981,3,565.06553,849,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15982,15982,15982,1,565.06553,846,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
15983,15983,15983,0,565.06553,725,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,1
15984,15984,15984,0,565.06553,756,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
15985,15985,15985,2,565.06553,721,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
15986,15986,15986,0,565.06553,796,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
15987,15987,15987,3,565.06553,1106,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
15988,15988,15988,0,565.06553,1017,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
15989,15989,15989,0,565.06553,1057,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
15990,15990,15990,0,565.06553,739,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
